sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_emergence,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt-4o_relevance,meta.toxicity,meta.gpt-4o_indiv_max,o1-2024-12-17_naive_0_generated_,o1-2024-12-17_naive_1_generated_,o1-2024-12-17_naive_2_generated_,o1-2024-12-17_naive_0_generated,o1-2024-12-17_naive_0_property,o1-2024-12-17_naive_0_combination_relevance,o1-2024-12-17_naive_0_root_relevance,o1-2024-12-17_naive_0_modifier_relevance,o1-2024-12-17_naive_0_indiv_max,o1-2024-12-17_naive_0_emergence,o1-2024-12-17_naive_1_generated,o1-2024-12-17_naive_1_property,o1-2024-12-17_naive_1_combination_relevance,o1-2024-12-17_naive_1_root_relevance,o1-2024-12-17_naive_1_modifier_relevance,o1-2024-12-17_naive_1_indiv_max,o1-2024-12-17_naive_1_emergence,o1-2024-12-17_naive_2_generated,o1-2024-12-17_naive_2_property,o1-2024-12-17_naive_2_combination_relevance,o1-2024-12-17_naive_2_root_relevance,o1-2024-12-17_naive_2_modifier_relevance,o1-2024-12-17_naive_2_indiv_max,o1-2024-12-17_naive_2_emergence
"Pluck's a very good thing, but pluck without brains is as useless as an engine without coal.",an engine without coal,engine,coal,powerless,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 3, 3)","(3, 4, 4)",0.7777777777777778,1.0,0.0,0.2222222222222222,True,0.2222222222222222,"['{""property"": ""unrealized potential""}']","['{""property"": ""stagnant""}']","['{""property"": ""unrealized potential""}']",{'property': 'unrealized potential'},unrealized potential,1.0,0.4444444444444444,0.7777777777777778,0.7777777777777778,0.2222222222222222,{'property': 'stagnant'},stagnant,0.8888888888888888,0.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'unrealized potential'},unrealized potential,0.8888888888888888,0.4444444444444444,0.7777777777777778,0.7777777777777778,0.11111111111111105
,a peck in the eye,peck,eye,painful,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 3, 3)","(5, 4, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""blinding""}']","['{""property"": ""startling""}']","['{""property"": ""disorienting""}']",{'property': 'blinding'},blinding,0.5555555555555556,0.3333333333333333,0.0,0.3333333333333333,0.22222222222222227,{'property': 'startling'},startling,0.7777777777777778,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.4444444444444445,{'property': 'disorienting'},disorienting,0.7777777777777778,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.4444444444444445
"Business is exact and dangerous and powerful like a colossal dynamo it is the extreme of everything men used to pray for,and it is not what they did not pray for.",a colossal dynamo,dynamo,colossal,dangerous,emergent,"(emergent, emergent, emergent)","(5, 4, 4)","(3, 3, 3)","(4, 2, 2)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""unstoppable impetus""}']","['{""property"": ""planetary_magnetism""}']","['{""property"": ""unstoppable impetus""}']",{'property': 'unstoppable impetus'},unstoppable impetus,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.0,{'property': 'planetary_magnetism'},planetary_magnetism,0.8888888888888888,0.8888888888888888,0.0,0.8888888888888888,0.0,{'property': 'unstoppable impetus'},unstoppable impetus,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.0
"at this moment , the thought of resisting this pull toward her enticing lips was as silly as defying gravity . ",defying gravity,gravity,defy,hard,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 4, 4)","(4, 3, 3)",0.2222222222222222,0.7777777777777778,0.0,0.5555555555555556,False,0.5555555555555556,"['{""property"": ""breathtaking""}']","['{""property"": ""miraculous""}']","['{""property"": ""transcendent""}']",{'property': 'breathtaking'},breathtaking,0.7777777777777778,0.0,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'miraculous'},miraculous,0.7777777777777778,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'transcendent'},transcendent,1.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.4444444444444444
,a speeding driver,driver,speed,reckless,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 4, 3)","(5, 4, 5)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""impatient""}']","['{""property"": ""intimidating""}']","['{""property"": ""alarming""}']",{'property': 'impatient'},impatient,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.2222222222222222,{'property': 'intimidating'},intimidating,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'alarming'},alarming,0.7777777777777778,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.4444444444444445
This is as hot as a cat in a pan.,a cat in a pan,cat,pan,suffering,emergent,"(emergent, emergent, emergent)","(5, 3, 5)","(1, 3, 2)","(1, 2, 2)",0.5555555555555556,0.7777777777777778,0.2222222222222222,0.0,False,0.2222222222222222,"['{""property"": ""incongruous""}']","['{""property"": ""comical""}']","['{""property"": ""absurd""}']",{'property': 'incongruous'},incongruous,0.8888888888888888,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.5555555555555556,{'property': 'comical'},comical,0.6666666666666666,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.2222222222222222,{'property': 'absurd'},absurd,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888
That bacon will kill you just as quick as a wrench to the head.,a wrench to the head,wrench,head,deadly,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(2, 3, 3)","(1, 4, 2)",0.6666666666666667,0.7777777777777778,0.1111111111111111,0.1111111111111111,False,0.1111111111111111,"['{""property"": ""traumatic""}']","['{""property"": ""traumatic""}']","['{""property"": ""painful""}']",{'property': 'traumatic'},traumatic,0.8888888888888888,0.0,0.2222222222222222,0.2222222222222222,0.6666666666666666,{'property': 'traumatic'},traumatic,0.8888888888888888,0.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'painful'},painful,0.8888888888888888,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5555555555555556
And he sat down absentmindedly like a wooden rooster.,a wooden rooster,rooster,wooden,carved,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(2, 2, 2)","(4, 4, 5)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""ornamental""}']","['{""property"": ""ornamental""}']","['{""property"": ""ornamental""}']",{'property': 'ornamental'},ornamental,0.8888888888888888,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.4444444444444444,{'property': 'ornamental'},ornamental,0.8888888888888888,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.33333333333333326,{'property': 'ornamental'},ornamental,1.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.4444444444444444
"I can literally blow it away, and it's just like champagne powder.",champagne powder,powder,champagne,fluffy,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 4, 4)","(1, 1, 2)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""misleading expectation""}']","['{""property"": ""unreal""}']","['{""property"": ""weightless exhilaration""}']",{'property': 'misleading expectation'},misleading expectation,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,{'property': 'unreal'},unreal,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'weightless exhilaration'},weightless exhilaration,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.0
"Without the brain and nerves the body would be just like an army without a commander, or a lot of workmen without an overseer.","an army without a commander, or",army,commander,lack of direction,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 1, 4)","(4, 1, 5)",0.7777777777777777,0.8888888888888888,0.0,0.1111111111111111,False,0.1111111111111111,"['{""property"": ""directionless""}']","['{""property"": ""disorganized""}']","['{""property"": ""anarchic""}']",{'property': 'directionless'},directionless,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.7777777777777777,{'property': 'disorganized'},disorganized,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.7777777777777777,{'property': 'anarchic'},anarchic,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888
"and just like a dog 's prey , he was disoriented .",a dog 's prey,prey,dog,disorient,emergent,"(emergent, emergent, 2)","(4, 4, 2)","(3, 2, 1)","(3, 3, 2)",0.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,False,0.3333333333333333,"['{""property"": ""predatory tension""}']","['{""property"": ""hostile dynamic""}']","['{""property"": ""primal conflict""}']",{'property': 'predatory tension'},predatory tension,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.11111111111111116,{'property': 'hostile dynamic'},hostile dynamic,0.7777777777777778,0.8888888888888888,0.2222222222222222,0.8888888888888888,0.0,{'property': 'primal conflict'},primal conflict,0.8888888888888888,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.0
Also some restaurants put it in pizza crusts which is shitty because I actually like pizza with no cheese.,pizza with no cheese,pizza,cheese,dairy-free,emergent,"(emergent, component, emergent)","(5, 5, 4)","(3, 3, 2)","(5, 5, 1)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""unorthodox""}']","['{""property"": ""unorthodox""}']","['{""property"": ""unconventional""}']",{'property': 'unorthodox'},unorthodox,0.7777777777777778,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.5555555555555556,{'property': 'unorthodox'},unorthodox,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.6666666666666667,{'property': 'unconventional'},unconventional,0.7777777777777778,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.4444444444444445
"his voice was low , but the anguish in it was as plain as nails on a blackboard . ",nails on a blackboard,nail,blackboard,grating,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 2, 3)","(5, 5, 3)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""cringe-inducing""}']","['{""property"": ""screeching""}']","['{""property"": ""spine-chilling""}']",{'property': 'cringe-inducing'},cringe-inducing,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,{'property': 'screeching'},screeching,1.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.6666666666666667,{'property': 'spine-chilling'},spine-chilling,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778
"Vocational school is almost like school for the retarded, you know what I mean?",school for the retarded,school,retarded,specialize,emergent,"(emergent, emergent, component)","(5, 5, 5)","(4, 4, 4)","(3, 2, 3)",0.2222222222222222,0.5555555555555556,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""specialized education""}']","['{""property"": ""specialized education""}}']","['{""property"": ""structured compassion""}']",{'property': 'specialized education'},specialized education,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.8888888888888888,0.0,{'property': 'specialized education'},specialized education,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.2222222222222222,{'property': 'structured compassion'},structured compassion,0.5555555555555556,0.3333333333333333,0.0,0.3333333333333333,0.22222222222222227
PINEAPPLE AND PIZZA GO TOGETHER LIKE BREAD AND BUTTER,BREAD AND BUTTER,bread,butter,perfect match,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 4, 4)","(3, 4, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""complementary""}']","['{""property"": ""livelihood""}']","['{""property"": ""iconic""}']",{'property': 'complementary'},complementary,1.0,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.2222222222222222,{'property': 'livelihood'},livelihood,0.7777777777777778,0.5555555555555556,0.0,0.5555555555555556,0.2222222222222222,{'property': 'iconic'},iconic,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444445
i stood there like a living doll while he dressed me in two minutes flat .,a living doll,doll,live,creepy,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 4, 3)","(2, 3, 2)",0.2222222222222222,0.7777777777777778,0.5555555555555556,0.0,False,0.5555555555555556,"['{""property"": ""enchanted""}']","['{""property"": ""surreal""}']","['{""property"": ""uncanny""}']",{'property': 'enchanted'},enchanted,0.8888888888888888,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777777,{'property': 'surreal'},surreal,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'uncanny'},uncanny,0.8888888888888888,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.5555555555555556
"You sit there, mouth open like a floundering fish. ",a floundering fish,fish,flounder,gasping for breath,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 3, 4)","(4, 4, 4)",0.6666666666666667,1.0,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""pitiful""}']","['{""property"": ""heart-wrenching""}']","['{""property"": ""pitiful""}']",{'property': 'pitiful'},pitiful,0.7777777777777778,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'heart-wrenching'},heart-wrenching,0.7777777777777778,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.5555555555555556,{'property': 'pitiful'},pitiful,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.2222222222222222
,the tallest midget,midget,tall,oxymoronic,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(4, 2, 4)",1.0,1.0,0.0,0.0,False,0.0,"['{""property"": ""oxymoronic""}']","['{""property"": ""paradoxical""}']","['{""property"": ""paradoxical""}']",{'property': 'oxymoronic'},oxymoronic,1.0,0.0,0.0,0.0,1.0,{'property': 'paradoxical'},paradoxical,1.0,0.1111111111111111,0.0,0.1111111111111111,0.8888888888888888,{'property': 'paradoxical'},paradoxical,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667
They are sort of like sharks on land.,sharks on land,shark,land,out of place,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 4, 2)","(5, 5, 2)",0.8888888888888888,1.0,0.1111111111111111,0.0,False,0.1111111111111111,"['{""property"": ""vulnerable""}']","['{""property"": ""helpless""}']","['{""property"": ""helpless""}']",{'property': 'vulnerable'},vulnerable,1.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.4444444444444444,{'property': 'helpless'},helpless,1.0,0.0,0.0,0.0,1.0,{'property': 'helpless'},helpless,1.0,0.0,0.0,0.0,1.0
