sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_emergence,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt-4o_relevance,meta.toxicity,meta.gpt-4o_indiv_max,o1-mini-2024-09-12_naive_0_generated_,o1-mini-2024-09-12_naive_1_generated_,o1-mini-2024-09-12_naive_2_generated_,o1-mini-2024-09-12_naive_0_generated,o1-mini-2024-09-12_naive_0_property,o1-mini-2024-09-12_naive_0_combination_relevance,o1-mini-2024-09-12_naive_0_root_relevance,o1-mini-2024-09-12_naive_0_modifier_relevance,o1-mini-2024-09-12_naive_0_indiv_max,o1-mini-2024-09-12_naive_0_emergence,o1-mini-2024-09-12_naive_1_generated,o1-mini-2024-09-12_naive_1_property,o1-mini-2024-09-12_naive_1_combination_relevance,o1-mini-2024-09-12_naive_1_root_relevance,o1-mini-2024-09-12_naive_1_modifier_relevance,o1-mini-2024-09-12_naive_1_indiv_max,o1-mini-2024-09-12_naive_1_emergence,o1-mini-2024-09-12_naive_2_generated,o1-mini-2024-09-12_naive_2_property,o1-mini-2024-09-12_naive_2_combination_relevance,o1-mini-2024-09-12_naive_2_root_relevance,o1-mini-2024-09-12_naive_2_modifier_relevance,o1-mini-2024-09-12_naive_2_indiv_max,o1-mini-2024-09-12_naive_2_emergence
"Business is exact and dangerous and powerful like a colossal dynamo it is the extreme of everything men used to pray for,and it is not what they did not pray for.",a colossal dynamo,dynamo,colossal,dangerous,emergent,"(emergent, emergent, emergent)","(5, 4, 4)","(3, 3, 3)","(4, 2, 2)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""grandeur""}']","['{""property"": ""unstoppable""}']","['{""property"": ""unstoppable force""}']",{'property': 'grandeur'},grandeur,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.0,{'property': 'unstoppable'},unstoppable,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.0,{'property': 'unstoppable force'},unstoppable force,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.2222222222222222
"at this moment , the thought of resisting this pull toward her enticing lips was as silly as defying gravity . ",defying gravity,gravity,defy,hard,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 4, 4)","(4, 3, 3)",0.2222222222222222,0.7777777777777778,0.0,0.5555555555555556,False,0.5555555555555556,"['{""property"": ""levitation""}']","['{""property"": ""levitating""}']","['{""property"": ""levitation""}']",{'property': 'levitation'},levitation,1.0,0.0,0.0,0.0,1.0,{'property': 'levitating'},levitating,1.0,0.0,0.0,0.0,1.0,{'property': 'levitation'},levitation,1.0,0.0,0.0,0.0,1.0
,a speeding driver,driver,speed,reckless,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 4, 3)","(5, 4, 5)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""reckless""}']","['{""property"": ""recklessness""}']","['{""property"": ""reckless""}']",{'property': 'reckless'},reckless,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'recklessness'},recklessness,0.8888888888888888,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.4444444444444444,{'property': 'reckless'},reckless,0.8888888888888888,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.5555555555555556
This is as hot as a cat in a pan.,a cat in a pan,cat,pan,suffering,emergent,"(emergent, emergent, emergent)","(5, 3, 5)","(1, 3, 2)","(1, 2, 2)",0.5555555555555556,0.7777777777777778,0.2222222222222222,0.0,False,0.2222222222222222,"['{""property"": ""absurd""}']","['{""property"": ""absurd""}']","['{""property"": ""cruel""}']",{'property': 'absurd'},absurd,1.0,0.1111111111111111,0.0,0.1111111111111111,0.8888888888888888,{'property': 'absurd'},absurd,0.8888888888888888,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777777,{'property': 'cruel'},cruel,0.8888888888888888,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556
That bacon will kill you just as quick as a wrench to the head.,a wrench to the head,wrench,head,deadly,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(2, 3, 3)","(1, 4, 2)",0.6666666666666667,0.7777777777777778,0.1111111111111111,0.1111111111111111,False,0.1111111111111111,"['{""property"": ""traumatic""}']","['{""property"": ""confusion""}']","['{""property"": ""traumatic""}']",{'property': 'traumatic'},traumatic,0.7777777777777778,0.0,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'confusion'},confusion,0.7777777777777778,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'traumatic'},traumatic,0.8888888888888888,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777777
And he sat down absentmindedly like a wooden rooster.,a wooden rooster,rooster,wooden,carved,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(2, 2, 2)","(4, 4, 5)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""ornamental""}']","['{""property"": ""decorative""}']","['{""property"": ""sculptural""}']",{'property': 'ornamental'},ornamental,1.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.4444444444444444,{'property': 'decorative'},decorative,0.7777777777777778,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.11111111111111116,{'property': 'sculptural'},sculptural,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.22222222222222227
"I can literally blow it away, and it's just like champagne powder.",champagne powder,powder,champagne,fluffy,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 4, 4)","(1, 1, 2)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""festive""}']","['{""property"": ""luxurious texture""}']","['{""property"": ""sparkling particles""}']",{'property': 'festive'},festive,0.7777777777777778,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.0,{'property': 'luxurious texture'},luxurious texture,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.0,{'property': 'sparkling particles'},sparkling particles,0.3333333333333333,0.0,1.0,1.0,0.0
"Without the brain and nerves the body would be just like an army without a commander, or a lot of workmen without an overseer.","an army without a commander, or",army,commander,lack of direction,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 1, 4)","(4, 1, 5)",0.7777777777777777,0.8888888888888888,0.0,0.1111111111111111,False,0.1111111111111111,"['{""property"": ""disorganized""}']","['{""property"": ""disorganized""}']","['{""property"": ""disorganized""}']",{'property': 'disorganized'},disorganized,0.8888888888888888,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777777,{'property': 'disorganized'},disorganized,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.7777777777777777,{'property': 'disorganized'},disorganized,0.8888888888888888,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777777
"and just like a dog 's prey , he was disoriented .",a dog 's prey,prey,dog,disorient,emergent,"(emergent, emergent, 2)","(4, 4, 2)","(3, 2, 1)","(3, 3, 2)",0.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,False,0.3333333333333333,"['{""property"": ""hunted""}']","['{""property"": ""hunted""}']","['{""property"": ""adversarial""}']",{'property': 'hunted'},hunted,0.8888888888888888,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.0,{'property': 'hunted'},hunted,0.8888888888888888,0.8888888888888888,0.2222222222222222,0.8888888888888888,0.0,{'property': 'adversarial'},adversarial,0.7777777777777778,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.2222222222222222
Also some restaurants put it in pizza crusts which is shitty because I actually like pizza with no cheese.,pizza with no cheese,pizza,cheese,dairy-free,emergent,"(emergent, component, emergent)","(5, 5, 4)","(3, 3, 2)","(5, 5, 1)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""vegan-friendly""}']","['{""property"": ""unconventional""}']","['{""property"": ""unappetizing""}']",{'property': 'vegan-friendly'},vegan-friendly,0.5555555555555556,0.2222222222222222,0.0,0.2222222222222222,0.33333333333333337,{'property': 'unconventional'},unconventional,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'unappetizing'},unappetizing,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.33333333333333337
"his voice was low , but the anguish in it was as plain as nails on a blackboard . ",nails on a blackboard,nail,blackboard,grating,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 2, 3)","(5, 5, 3)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""unpleasant sound""}']","['{""property"": ""annoying""}']","['{""property"": ""unpleasant""}']",{'property': 'unpleasant sound'},unpleasant sound,1.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.4444444444444444,{'property': 'annoying'},annoying,0.8888888888888888,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.6666666666666666,{'property': 'unpleasant'},unpleasant,1.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.7777777777777778
"Vocational school is almost like school for the retarded, you know what I mean?",school for the retarded,school,retarded,specialize,emergent,"(emergent, emergent, component)","(5, 5, 5)","(4, 4, 4)","(3, 2, 3)",0.2222222222222222,0.5555555555555556,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""unique educational approaches""}}']","['{""property"": ""unique educational approaches""}']","['{""property"": ""unique educational approaches""}}}']",{'property': 'unique educational approaches'},unique educational approaches,0.7777777777777778,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.2222222222222222,{'property': 'unique educational approaches'},unique educational approaches,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'unique educational approaches'},unique educational approaches,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
PINEAPPLE AND PIZZA GO TOGETHER LIKE BREAD AND BUTTER,BREAD AND BUTTER,bread,butter,perfect match,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 4, 4)","(3, 4, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""complementary""}']","['{""property"": ""staple_food""}']","['{""property"": ""comfort food""}']",{'property': 'complementary'},complementary,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.33333333333333326,{'property': 'staple_food'},staple_food,0.8888888888888888,0.8888888888888888,0.5555555555555556,0.8888888888888888,0.0,{'property': 'comfort food'},comfort food,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.0
i stood there like a living doll while he dressed me in two minutes flat .,a living doll,doll,live,creepy,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 4, 3)","(2, 3, 2)",0.2222222222222222,0.7777777777777778,0.5555555555555556,0.0,False,0.5555555555555556,"['{""property"": ""autonomous""}']","['{""property"": ""uncanny""}']","['{""property"": ""sentient""}']",{'property': 'autonomous'},autonomous,0.3333333333333333,0.0,0.5555555555555556,0.5555555555555556,0.0,{'property': 'uncanny'},uncanny,1.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.6666666666666667,{'property': 'sentient'},sentient,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,0.0
"You sit there, mouth open like a floundering fish. ",a floundering fish,fish,flounder,gasping for breath,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 3, 4)","(4, 4, 4)",0.6666666666666667,1.0,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""disoriented""}']","['{""property"": ""comical""}']","['{""property"": ""stranded""}']",{'property': 'disoriented'},disoriented,0.7777777777777778,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'comical'},comical,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.0,{'property': 'stranded'},stranded,0.8888888888888888,0.0,0.5555555555555556,0.5555555555555556,0.33333333333333326
,the tallest midget,midget,tall,oxymoronic,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(4, 2, 4)",1.0,1.0,0.0,0.0,False,0.0,"['{""property"": ""rare""}']","['{""property"": ""outlier""}']","['{""property"": ""contradictory""}']",{'property': 'rare'},rare,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,{'property': 'outlier'},outlier,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.11111111111111105,{'property': 'contradictory'},contradictory,1.0,0.0,0.0,0.0,1.0
They are sort of like sharks on land.,sharks on land,shark,land,out of place,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 4, 2)","(5, 5, 2)",0.8888888888888888,1.0,0.1111111111111111,0.0,False,0.1111111111111111,"['{""property"": ""untenable""}']","['{""property"": ""stranded""}']","['{""property"": ""incongruous""}']",{'property': 'untenable'},untenable,1.0,0.0,0.2222222222222222,0.2222222222222222,0.7777777777777778,{'property': 'stranded'},stranded,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.6666666666666667,{'property': 'incongruous'},incongruous,0.8888888888888888,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777777
