sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_emergence,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt-4o_relevance,meta.toxicity,meta.gpt-4o_indiv_max,claude-3-5-sonnet-20241022_naive_0_generated_,claude-3-5-sonnet-20241022_naive_1_generated_,claude-3-5-sonnet-20241022_naive_2_generated_,claude-3-5-sonnet-20241022_naive_0_generated,claude-3-5-sonnet-20241022_naive_0_property,claude-3-5-sonnet-20241022_naive_0_combination_relevance,claude-3-5-sonnet-20241022_naive_0_root_relevance,claude-3-5-sonnet-20241022_naive_0_modifier_relevance,claude-3-5-sonnet-20241022_naive_0_indiv_max,claude-3-5-sonnet-20241022_naive_0_emergence,claude-3-5-sonnet-20241022_naive_1_generated,claude-3-5-sonnet-20241022_naive_1_property,claude-3-5-sonnet-20241022_naive_1_combination_relevance,claude-3-5-sonnet-20241022_naive_1_root_relevance,claude-3-5-sonnet-20241022_naive_1_modifier_relevance,claude-3-5-sonnet-20241022_naive_1_indiv_max,claude-3-5-sonnet-20241022_naive_1_emergence,claude-3-5-sonnet-20241022_naive_2_generated,claude-3-5-sonnet-20241022_naive_2_property,claude-3-5-sonnet-20241022_naive_2_combination_relevance,claude-3-5-sonnet-20241022_naive_2_root_relevance,claude-3-5-sonnet-20241022_naive_2_modifier_relevance,claude-3-5-sonnet-20241022_naive_2_indiv_max,claude-3-5-sonnet-20241022_naive_2_emergence
"Business is exact and dangerous and powerful like a colossal dynamo it is the extreme of everything men used to pray for,and it is not what they did not pray for.",a colossal dynamo,dynamo,colossal,dangerous,emergent,"(emergent, emergent, emergent)","(5, 4, 4)","(3, 3, 3)","(4, 2, 2)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""intimidating""}']","['{""property"": ""overwhelming power""}']","['{""property"": ""intimidating""}']",{'property': 'intimidating'},intimidating,0.7777777777777778,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.11111111111111116,{'property': 'overwhelming power'},overwhelming power,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.33333333333333326,{'property': 'intimidating'},intimidating,0.7777777777777778,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.11111111111111116
"at this moment , the thought of resisting this pull toward her enticing lips was as silly as defying gravity . ",defying gravity,gravity,defy,hard,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 4, 4)","(4, 3, 3)",0.2222222222222222,0.7777777777777778,0.0,0.5555555555555556,False,0.5555555555555556,"['{""property"": ""weightless""}']","['{""property"": ""otherworldly""}']","['{""property"": ""supernatural""}']",{'property': 'weightless'},weightless,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,{'property': 'otherworldly'},otherworldly,0.8888888888888888,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777777,{'property': 'supernatural'},supernatural,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778
,a speeding driver,driver,speed,reckless,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 4, 3)","(5, 4, 5)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""reckless""}']","['{""property"": ""reckless""}']","['{""property"": ""reckless""}']",{'property': 'reckless'},reckless,0.8888888888888888,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.33333333333333326,{'property': 'reckless'},reckless,0.8888888888888888,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.33333333333333326,{'property': 'reckless'},reckless,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444445
This is as hot as a cat in a pan.,a cat in a pan,cat,pan,suffering,emergent,"(emergent, emergent, emergent)","(5, 3, 5)","(1, 3, 2)","(1, 2, 2)",0.5555555555555556,0.7777777777777778,0.2222222222222222,0.0,False,0.2222222222222222,"['{""property"": ""abused""}']","['{""property"": ""animal cruelty""}']","['{""property"": ""abusive""}']",{'property': 'abused'},abused,0.7777777777777778,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.4444444444444445,{'property': 'animal cruelty'},animal cruelty,1.0,0.1111111111111111,0.0,0.1111111111111111,0.8888888888888888,{'property': 'abusive'},abusive,0.8888888888888888,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777777
That bacon will kill you just as quick as a wrench to the head.,a wrench to the head,wrench,head,deadly,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(2, 3, 3)","(1, 4, 2)",0.6666666666666667,0.7777777777777778,0.1111111111111111,0.1111111111111111,False,0.1111111111111111,"['{""property"": ""concussion-causing""}']","['{""property"": ""unconsciousness""}']","['{""property"": ""concussion-inducing""}']",{'property': 'concussion-causing'},concussion-causing,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'unconsciousness'},unconsciousness,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,0.6666666666666667,{'property': 'concussion-inducing'},concussion-inducing,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556
And he sat down absentmindedly like a wooden rooster.,a wooden rooster,rooster,wooden,carved,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(2, 2, 2)","(4, 4, 5)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""decorative""}']","['{""property"": ""decorative""}']","['{""property"": ""decorative""}']",{'property': 'decorative'},decorative,0.8888888888888888,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.33333333333333326,{'property': 'decorative'},decorative,0.7777777777777778,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.2222222222222222,{'property': 'decorative'},decorative,0.7777777777777778,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.2222222222222222
"I can literally blow it away, and it's just like champagne powder.",champagne powder,powder,champagne,fluffy,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 4, 4)","(1, 1, 2)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""fluffy_snow""}']","['{""property"": ""pristine""}']","['{""property"": ""lightweight""}']",{'property': 'fluffy_snow'},fluffy_snow,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,{'property': 'pristine'},pristine,0.8888888888888888,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.33333333333333326,{'property': 'lightweight'},lightweight,0.8888888888888888,1.0,0.3333333333333333,1.0,0.0
"Without the brain and nerves the body would be just like an army without a commander, or a lot of workmen without an overseer.","an army without a commander, or",army,commander,lack of direction,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 1, 4)","(4, 1, 5)",0.7777777777777777,0.8888888888888888,0.0,0.1111111111111111,False,0.1111111111111111,"['{""property"": ""chaotic""}']","['{""property"": ""directionless""}']","['{""property"": ""disorganized""}']",{'property': 'chaotic'},chaotic,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'directionless'},directionless,0.8888888888888888,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777777,{'property': 'disorganized'},disorganized,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.7777777777777777
"and just like a dog 's prey , he was disoriented .",a dog 's prey,prey,dog,disorient,emergent,"(emergent, emergent, 2)","(4, 4, 2)","(3, 2, 1)","(3, 3, 2)",0.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,False,0.3333333333333333,"['{""property"": ""doomed""}']","['{""property"": ""doomed""}']","['{""property"": ""gruesomely wounded""}']",{'property': 'doomed'},doomed,0.7777777777777778,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.0,{'property': 'doomed'},doomed,0.7777777777777778,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.0,{'property': 'gruesomely wounded'},gruesomely wounded,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333
Also some restaurants put it in pizza crusts which is shitty because I actually like pizza with no cheese.,pizza with no cheese,pizza,cheese,dairy-free,emergent,"(emergent, component, emergent)","(5, 5, 4)","(3, 3, 2)","(5, 5, 1)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""incomplete""}']","['{""property"": ""disappointing""}']","['{""property"": ""incomplete""}']",{'property': 'incomplete'},incomplete,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778,{'property': 'disappointing'},disappointing,0.7777777777777778,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.4444444444444445,{'property': 'incomplete'},incomplete,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778
"his voice was low , but the anguish in it was as plain as nails on a blackboard . ",nails on a blackboard,nail,blackboard,grating,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 2, 3)","(5, 5, 3)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""spine-tingling""}']","['{""property"": ""cringeworthy""}']","['{""property"": ""nerve wracking""}']",{'property': 'spine-tingling'},spine-tingling,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,{'property': 'cringeworthy'},cringeworthy,0.8888888888888888,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777777,{'property': 'nerve wracking'},nerve wracking,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.7777777777777777
"Vocational school is almost like school for the retarded, you know what I mean?",school for the retarded,school,retarded,specialize,emergent,"(emergent, emergent, component)","(5, 5, 5)","(4, 4, 4)","(3, 2, 3)",0.2222222222222222,0.5555555555555556,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""stigmatized""}']","['{""property"": ""stigmatized""}']","['{""property"": ""stigmatizing""}']",{'property': 'stigmatized'},stigmatized,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.0,{'property': 'stigmatized'},stigmatized,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.0,{'property': 'stigmatizing'},stigmatizing,0.8888888888888888,0.3333333333333333,1.0,1.0,0.0
PINEAPPLE AND PIZZA GO TOGETHER LIKE BREAD AND BUTTER,BREAD AND BUTTER,bread,butter,perfect match,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 4, 4)","(3, 4, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""inseparable""}']","['{""property"": ""essential""}']","['{""property"": ""inseparable""}']",{'property': 'inseparable'},inseparable,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778,{'property': 'essential'},essential,0.7777777777777778,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.2222222222222222,{'property': 'inseparable'},inseparable,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778
i stood there like a living doll while he dressed me in two minutes flat .,a living doll,doll,live,creepy,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 4, 3)","(2, 3, 2)",0.2222222222222222,0.7777777777777778,0.5555555555555556,0.0,False,0.5555555555555556,"['{""property"": ""creepy""}']","['{""property"": ""creepy""}']","['{""property"": ""creepy""}']",{'property': 'creepy'},creepy,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'creepy'},creepy,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'creepy'},creepy,0.7777777777777778,0.3333333333333333,0.0,0.3333333333333333,0.4444444444444445
"You sit there, mouth open like a floundering fish. ",a floundering fish,fish,flounder,gasping for breath,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 3, 4)","(4, 4, 4)",0.6666666666666667,1.0,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""desperate""}']","['{""property"": ""dying""}']","['{""property"": ""struggling""}']",{'property': 'desperate'},desperate,0.7777777777777778,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'dying'},dying,0.7777777777777778,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'struggling'},struggling,0.8888888888888888,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.33333333333333326
,the tallest midget,midget,tall,oxymoronic,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(4, 2, 4)",1.0,1.0,0.0,0.0,False,0.0,"['{""property"": ""contradictory""}']","['{""property"": ""contradictory""}']","['{""property"": ""oxymoronic""}']",{'property': 'contradictory'},contradictory,1.0,0.0,0.0,0.0,1.0,{'property': 'contradictory'},contradictory,1.0,0.0,0.0,0.0,1.0,{'property': 'oxymoronic'},oxymoronic,1.0,0.0,0.0,0.0,1.0
They are sort of like sharks on land.,sharks on land,shark,land,out of place,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 4, 2)","(5, 5, 2)",0.8888888888888888,1.0,0.1111111111111111,0.0,False,0.1111111111111111,"['{""property"": ""helpless""}']","['{""property"": ""helpless""}']","['{""property"": ""helpless""}']",{'property': 'helpless'},helpless,1.0,0.0,0.0,0.0,1.0,{'property': 'helpless'},helpless,1.0,0.0,0.0,0.0,1.0,{'property': 'helpless'},helpless,1.0,0.0,0.0,0.0,1.0
