sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_emergence,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt-4o_relevance,meta.toxicity,meta.gpt-4o_indiv_max,claude-3-5-sonnet-20241022_naive_0_generated_,claude-3-5-sonnet-20241022_naive_1_generated_,claude-3-5-sonnet-20241022_naive_2_generated_,claude-3-5-sonnet-20241022_naive_0_generated,claude-3-5-sonnet-20241022_naive_0_combination,claude-3-5-sonnet-20241022_naive_0_modifier,claude-3-5-sonnet-20241022_naive_0_combination_relevance,claude-3-5-sonnet-20241022_naive_0_modifier_relevance,claude-3-5-sonnet-20241022_naive_0_indiv_max,claude-3-5-sonnet-20241022_naive_0_emergence,claude-3-5-sonnet-20241022_naive_1_generated,claude-3-5-sonnet-20241022_naive_1_combination,claude-3-5-sonnet-20241022_naive_1_modifier,claude-3-5-sonnet-20241022_naive_1_combination_relevance,claude-3-5-sonnet-20241022_naive_1_modifier_relevance,claude-3-5-sonnet-20241022_naive_1_indiv_max,claude-3-5-sonnet-20241022_naive_1_emergence,claude-3-5-sonnet-20241022_naive_2_generated,claude-3-5-sonnet-20241022_naive_2_combination,claude-3-5-sonnet-20241022_naive_2_modifier,claude-3-5-sonnet-20241022_naive_2_combination_relevance,claude-3-5-sonnet-20241022_naive_2_modifier_relevance,claude-3-5-sonnet-20241022_naive_2_indiv_max,claude-3-5-sonnet-20241022_naive_2_emergence
"But, even he doesn't have it as bad as the peeing on the snow and making children think it's yellow snow and making them eat it and then laughing fairy.",the peeing on the snow,peeing,snow,prankish,emergent,"(emergent, emergent, emergent)","(4, 4, 3)","(3, 4, 2)","(2, 1, 2)",0.1111111111111111,0.3333333333333333,0.2222222222222222,0.2222222222222222,False,0.2222222222222222,"['{""combination"": ""sideways peeing"", ""modifier"": ""sideways""}']","['{""combination"": ""sneaky peeing"", ""modifier"": ""sneaky""}']","['{""combination"": ""roof peeing"", ""modifier"": ""roof""}']","{'combination': 'sideways peeing', 'modifier': 'sideways'}",sideways peeing,sideways,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'sneaky peeing', 'modifier': 'sneaky'}",sneaky peeing,sneaky,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'roof peeing', 'modifier': 'roof'}",roof peeing,roof,0.7777777777777778,0.0,0.2222222222222222,0.5555555555555556
"at this moment , the thought of resisting this pull toward her enticing lips was as silly as defying gravity . ",defying gravity,gravity,defy,hard,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 4, 4)","(4, 3, 3)",0.2222222222222222,0.7777777777777778,0.0,0.5555555555555556,False,0.5555555555555556,"['{""combination"": ""artificial gravity"", ""modifier"": ""artificial""}']","['{""combination"": ""reverse gravity"", ""modifier"": ""reverse""}']","['{""combination"": ""artificial gravity"", ""modifier"": ""artificial""}']","{'combination': 'artificial gravity', 'modifier': 'artificial'}",artificial gravity,artificial,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'reverse gravity', 'modifier': 'reverse'}",reverse gravity,reverse,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'artificial gravity', 'modifier': 'artificial'}",artificial gravity,artificial,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
,a speeding driver,driver,speed,reckless,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 4, 3)","(5, 4, 5)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""teenage driver"", ""modifier"": ""teenage""}']","['{""combination"": ""drunk driver"", ""modifier"": ""drunk""}']","['{""combination"": ""drunk driver"", ""modifier"": ""drunk""}']","{'combination': 'teenage driver', 'modifier': 'teenage'}",teenage driver,teenage,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,"{'combination': 'drunk driver', 'modifier': 'drunk'}",drunk driver,drunk,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105,"{'combination': 'drunk driver', 'modifier': 'drunk'}",drunk driver,drunk,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105
This is as hot as a cat in a pan.,a cat in a pan,cat,pan,suffering,emergent,"(emergent, emergent, emergent)","(5, 3, 5)","(1, 3, 2)","(1, 2, 2)",0.5555555555555556,0.7777777777777778,0.2222222222222222,0.0,False,0.2222222222222222,"['{""combination"": ""caged cat"", ""modifier"": ""caged""}']","['{""combination"": ""sick cat"", ""modifier"": ""sick""}']","['{""combination"": ""stray cat"", ""modifier"": ""stray""}']","{'combination': 'caged cat', 'modifier': 'caged'}",caged cat,cage,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'sick cat', 'modifier': 'sick'}",sick cat,sick,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'stray cat', 'modifier': 'stray'}",stray cat,stray,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0
And he sat down absentmindedly like a wooden rooster.,a wooden rooster,rooster,wooden,carved,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(2, 2, 2)","(4, 4, 5)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""wood rooster"", ""modifier"": ""wood""}']","['{""combination"": ""wooden rooster"", ""modifier"": ""wooden""}']","['{""combination"": ""wooden rooster"", ""modifier"": ""wooden""}']","{'combination': 'wood rooster', 'modifier': 'wood'}",wood rooster,wood,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,"{'combination': 'wooden rooster', 'modifier': 'wooden'}",wooden rooster,wooden,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,"{'combination': 'wooden rooster', 'modifier': 'wooden'}",wooden rooster,wooden,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667
"with my brother gone , it would all fall apart like a wet cigar if it were n't for the few remaining responsible adults like my own self . ''",a wet cigar,cigar,wet,useless,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(2, 2, 1)","(3, 4, 1)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.2222222222222222,False,0.3333333333333333,"['{""combination"": ""plastic cigar"", ""modifier"": ""plastic""}']","['{""combination"": ""chocolate cigar"", ""modifier"": ""chocolate""}']","['{""combination"": ""plastic cigar"", ""modifier"": ""plastic""}']","{'combination': 'plastic cigar', 'modifier': 'plastic'}",plastic cigar,plastic,0.8888888888888888,0.2222222222222222,0.3333333333333333,0.5555555555555556,"{'combination': 'chocolate cigar', 'modifier': 'chocolate'}",chocolate cigar,chocolate,0.7777777777777778,0.0,0.3333333333333333,0.4444444444444445,"{'combination': 'plastic cigar', 'modifier': 'plastic'}",plastic cigar,plastic,0.8888888888888888,0.2222222222222222,0.3333333333333333,0.5555555555555556
The first revival in Oroomiah seemed to burst forth like a fountain in the desert.,a fountain in the desert,fountain,desert,unexpected,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 2)","(3, 4, 3)",0.5555555555555556,0.8888888888888888,0.2222222222222222,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""indoor fountain"", ""modifier"": ""indoor""}']","['{""combination"": ""laughing fountain"", ""modifier"": ""laughing""}']","['{""combination"": ""indoor fountain"", ""modifier"": ""indoor""}']","{'combination': 'indoor fountain', 'modifier': 'indoor'}",indoor fountain,indoor,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.1111111111111111,"{'combination': 'laughing fountain', 'modifier': 'laughing'}",laughing fountain,laugh,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'indoor fountain', 'modifier': 'indoor'}",indoor fountain,indoor,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111
"I can literally blow it away, and it's just like champagne powder.",champagne powder,powder,champagne,fluffy,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 4, 4)","(1, 1, 2)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""cotton powder"", ""modifier"": ""cotton""}']","['{""combination"": ""cotton powder"", ""modifier"": ""cotton""}']","['{""combination"": ""cotton powder"", ""modifier"": ""cotton""}']","{'combination': 'cotton powder', 'modifier': 'cotton'}",cotton powder,cotton,0.8888888888888888,1.0,1.0,0.0,"{'combination': 'cotton powder', 'modifier': 'cotton'}",cotton powder,cotton,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'cotton powder', 'modifier': 'cotton'}",cotton powder,cotton,0.5555555555555556,1.0,1.0,0.0
"Without the brain and nerves the body would be just like an army without a commander, or a lot of workmen without an overseer.","an army without a commander, or",army,commander,lack of direction,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 1, 4)","(4, 1, 5)",0.7777777777777777,0.8888888888888888,0.0,0.1111111111111111,False,0.1111111111111111,"['{""combination"": ""scattered army"", ""modifier"": ""scattered""}']","['{""combination"": ""scattered army"", ""modifier"": ""scattered""}']","['{""combination"": ""scattered army"", ""modifier"": ""scattered""}']","{'combination': 'scattered army', 'modifier': 'scattered'}",scattered army,scatter,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'scattered army', 'modifier': 'scattered'}",scattered army,scatter,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'scattered army', 'modifier': 'scattered'}",scattered army,scatter,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0
Also some restaurants put it in pizza crusts which is shitty because I actually like pizza with no cheese.,pizza with no cheese,pizza,cheese,dairy-free,emergent,"(emergent, component, emergent)","(5, 5, 4)","(3, 3, 2)","(5, 5, 1)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""vegan pizza"", ""modifier"": ""vegan""}']","['{""combination"": ""vegan pizza"", ""modifier"": ""vegan""}']","['{""combination"": ""vegan pizza"", ""modifier"": ""vegan""}']","{'combination': 'vegan pizza', 'modifier': 'vegan'}",vegan pizza,vegan,1.0,1.0,1.0,0.0,"{'combination': 'vegan pizza', 'modifier': 'vegan'}",vegan pizza,vegan,1.0,1.0,1.0,0.0,"{'combination': 'vegan pizza', 'modifier': 'vegan'}",vegan pizza,vegan,1.0,1.0,1.0,0.0
"his voice was low , but the anguish in it was as plain as nails on a blackboard . ",nails on a blackboard,nail,blackboard,grating,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 2, 3)","(5, 5, 3)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""rusty nail"", ""modifier"": ""rusty""}']","['{""combination"": ""rusty nail"", ""modifier"": ""rusty""}']","['{""combination"": ""rusty nail"", ""modifier"": ""rusty""}']","{'combination': 'rusty nail', 'modifier': 'rusty'}",rusty nail,rusty,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'rusty nail', 'modifier': 'rusty'}",rusty nail,rusty,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'rusty nail', 'modifier': 'rusty'}",rusty nail,rusty,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0
"As every one gave him a nickel or dime at each ford, and the guidon staff was simply a most convenient alpenstock, he was the envy of all the others as he slowly but surely amassed his gains not so slowly either, for the river made so many windings from one side of its high walled valley to the other, that his receipts rivaled a western railroad in the matter of mileage, but the locomotion was scarcely as comfortable as railroad travel.",railroad travel,travel,railroad,comfortable,emergent,"(component, emergent, emergent)","(4, 4, 4)","(4, 2, 3)","(3, 3, 4)",0.2222222222222222,0.5555555555555556,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""business travel"", ""modifier"": ""business""}']","['{""combination"": ""business travel"", ""modifier"": ""business""}']","['{""combination"": ""train travel"", ""modifier"": ""train""}']","{'combination': 'business travel', 'modifier': 'business'}",business travel,business,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'business travel', 'modifier': 'business'}",business travel,business,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'train travel', 'modifier': 'train'}",train travel,train,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0
"Thus although, most of the science establishments in the major NICs can be said to be doing fairly well, none of them have been as successful as the developed countries.",the developed countries,country,develop,affluent,emergent,"(component, emergent, emergent)","(4, 5, 5)","(2, 2, 3)","(3, 4, 4)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""oil country"", ""modifier"": ""oil""}']","['{""combination"": ""oil country"", ""modifier"": ""oil""}']","['{""combination"": ""oil country"", ""modifier"": ""oil""}']","{'combination': 'oil country', 'modifier': 'oil'}",oil country,oil,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'oil country', 'modifier': 'oil'}",oil country,oil,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'oil country', 'modifier': 'oil'}",oil country,oil,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.0
PINEAPPLE AND PIZZA GO TOGETHER LIKE BREAD AND BUTTER,BREAD AND BUTTER,bread,butter,perfect match,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 4, 4)","(3, 4, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""coffee bread"", ""modifier"": ""coffee""}']","['{""combination"": ""french bread"", ""modifier"": ""french""}']","['{""combination"": ""garlic bread"", ""modifier"": ""garlic""}']","{'combination': 'coffee bread', 'modifier': 'coffee'}",coffee bread,coffee,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'french bread', 'modifier': 'french'}",french bread,french,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'garlic bread', 'modifier': 'garlic'}",garlic bread,garlic,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227
"You sit there, mouth open like a floundering fish. ",a floundering fish,fish,flounder,gasping for breath,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 3, 4)","(4, 4, 4)",0.6666666666666667,1.0,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""beached fish"", ""modifier"": ""beached""}']","['{""combination"": ""beached fish"", ""modifier"": ""beached""}']","['{""combination"": ""beached fish"", ""modifier"": ""beached""}']","{'combination': 'beached fish', 'modifier': 'beached'}",beached fish,beach,1.0,0.0,0.1111111111111111,0.8888888888888888,"{'combination': 'beached fish', 'modifier': 'beached'}",beached fish,beach,1.0,0.0,0.1111111111111111,0.8888888888888888,"{'combination': 'beached fish', 'modifier': 'beached'}",beached fish,beach,1.0,0.0,0.1111111111111111,0.8888888888888888
"and then he took off out of here like a bat out of a sunrise , '' sidney finished . ",a bat out of a sunrise,bat,sunrise,disappear,emergent,"(emergent, component, emergent)","(3, 5, 4)","(2, 3, 3)","(3, 3, 3)",0.0,0.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""sleeping bat"", ""modifier"": ""sleeping""}']","['{""combination"": ""wooden bat"", ""modifier"": ""wooden""}']","['{""combination"": ""sleeping bat"", ""modifier"": ""sleeping""}']","{'combination': 'sleeping bat', 'modifier': 'sleeping'}",sleeping bat,sleep,0.0,0.0,0.3333333333333333,0.0,"{'combination': 'wooden bat', 'modifier': 'wooden'}",wooden bat,wooden,0.0,0.0,0.3333333333333333,0.0,"{'combination': 'sleeping bat', 'modifier': 'sleeping'}",sleeping bat,sleep,0.0,0.0,0.3333333333333333,0.0
"come along , grasp my hand properly amelia , you are as limp as a gasping fish . ",a gasping fish,fish,gasp,suffocating,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 2)","(4, 4, 4)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""beached fish"", ""modifier"": ""beached""}']","['{""combination"": ""beached fish"", ""modifier"": ""beached""}']","['{""combination"": ""desert fish"", ""modifier"": ""desert""}']","{'combination': 'beached fish', 'modifier': 'beached'}",beached fish,beach,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.7777777777777777,"{'combination': 'beached fish', 'modifier': 'beached'}",beached fish,beach,1.0,0.1111111111111111,0.1111111111111111,0.8888888888888888,"{'combination': 'desert fish', 'modifier': 'desert'}",desert fish,desert,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556
,the tallest midget,midget,tall,oxymoronic,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(4, 2, 4)",1.0,1.0,0.0,0.0,False,0.0,"['{""combination"": ""tall midget"", ""modifier"": ""tall""}']","['{""combination"": ""giant midget"", ""modifier"": ""giant""}']","['{""combination"": ""giant midget"", ""modifier"": ""giant""}']","{'combination': 'tall midget', 'modifier': 'tall'}",tall midget,tall,1.0,0.0,0.0,1.0,"{'combination': 'giant midget', 'modifier': 'giant'}",giant midget,giant,1.0,0.0,0.0,1.0,"{'combination': 'giant midget', 'modifier': 'giant'}",giant midget,giant,1.0,0.0,0.0,1.0
goddamn chinese were as doublefaced as a twoheaded dragon .,a twoheaded dragon,dragon,twoheaded,duplicitous,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 2)","(4, 5, 5)",0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""silk dragon"", ""modifier"": ""silk""}']","['{""combination"": ""smiling dragon"", ""modifier"": ""smiling""}']","['{""combination"": ""smiling dragon"", ""modifier"": ""smiling""}']","{'combination': 'silk dragon', 'modifier': 'silk'}",silk dragon,silk,0.3333333333333333,0.0,0.3333333333333333,0.0,"{'combination': 'smiling dragon', 'modifier': 'smiling'}",smiling dragon,smile,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,"{'combination': 'smiling dragon', 'modifier': 'smiling'}",smiling dragon,smile,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0
They are sort of like sharks on land.,sharks on land,shark,land,out of place,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 4, 2)","(5, 5, 2)",0.8888888888888888,1.0,0.1111111111111111,0.0,False,0.1111111111111111,"['{""combination"": ""lawn shark"", ""modifier"": ""lawn""}']","['{""combination"": ""swimming pool shark"", ""modifier"": ""swimming pool""}']","['{""combination"": ""carpet shark"", ""modifier"": ""carpet""}']","{'combination': 'lawn shark', 'modifier': 'lawn'}",lawn shark,lawn,1.0,0.1111111111111111,0.1111111111111111,0.8888888888888888,"{'combination': 'swimming pool shark', 'modifier': 'swimming pool'}",swimming pool shark,swimming,1.0,0.0,0.1111111111111111,0.8888888888888888,"{'combination': 'carpet shark', 'modifier': 'carpet'}",carpet shark,carpet,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222
