sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_cancellation,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt4o_relevance,meta.toxicity,meta.modifier_gpt-4o_relevance,meta.gpt-4o_indiv_max,C,C_T,qwen2.5:72b_sa-llm&conceptnet_0_generated_,qwen2.5:72b_sa-llm&conceptnet_1_generated_,qwen2.5:72b_sa-llm&conceptnet_2_generated_,qwen2.5:72b_sa-llm&conceptnet_0_generated,qwen2.5:72b_sa-llm&conceptnet_0_property,qwen2.5:72b_sa-llm&conceptnet_0_combination_relevance,qwen2.5:72b_sa-llm&conceptnet_0_root_relevance,qwen2.5:72b_sa-llm&conceptnet_0_modifier_relevance,qwen2.5:72b_sa-llm&conceptnet_0_indiv_max,qwen2.5:72b_sa-llm&conceptnet_0_cancellation,qwen2.5:72b_sa-llm&conceptnet_1_generated,qwen2.5:72b_sa-llm&conceptnet_1_property,qwen2.5:72b_sa-llm&conceptnet_1_combination_relevance,qwen2.5:72b_sa-llm&conceptnet_1_root_relevance,qwen2.5:72b_sa-llm&conceptnet_1_modifier_relevance,qwen2.5:72b_sa-llm&conceptnet_1_indiv_max,qwen2.5:72b_sa-llm&conceptnet_1_cancellation,qwen2.5:72b_sa-llm&conceptnet_2_generated,qwen2.5:72b_sa-llm&conceptnet_2_property,qwen2.5:72b_sa-llm&conceptnet_2_combination_relevance,qwen2.5:72b_sa-llm&conceptnet_2_root_relevance,qwen2.5:72b_sa-llm&conceptnet_2_modifier_relevance,qwen2.5:72b_sa-llm&conceptnet_2_indiv_max,qwen2.5:72b_sa-llm&conceptnet_2_cancellation
"You always praised Nancy's cooking when you came to 'The Hall' in the old days, so you are under obligations to eat every crumb of it, even if it isn't as good as the prison fare.",the prison fare,fare,prison,varied,canceled,"(canceled, canceled, others)","(2, 2, 3)","(4, 3, 3)","(2, 2, 2)",0.4444444444444445,0.1111111111111111,0.5555555555555556,0.644444444,False,0.5555555555555556,0.5555555555555556,"{0: ['fare', 'prison'], 1: ['transportation'], 2: ['transportation'], 3: ['transportation'], 4: ['transportation'], 5: ['transportation']}",['transportation'],"['{""property"": ""mobile""} \n\nReasoning process:\n1. The combination is ""the prison fare.""\n2. Relevant concept provided is ""transportation.""\n3. A prison typically implies a fixed location, immobile and stationary.\n4. ""Transportation"" relates to movement or the means of moving from one place to another.\n5. While ""transportation"" can be associated with how prisoners are moved, it does not apply as a property of ""prison fare,"" which generally refers to the food or meals provided in prison.\n6. The property ""mobile"" is related to transportation and movement but does not apply to ""the prison fare"" as a whole, since prison food is typically stationary and served within the confines of the prison.\n7. Therefore, ""mobile"" is a canceled property that applies to ""transportation"" but not to ""the prison fare.""']","['{""property"": ""freedom""} \n\nReasoning: The property ""freedom"" is a characteristic that can be associated with the concept of transportation, as it often implies movement and the ability to go from one place to another without restriction. However, when considering ""the prison fare,"" which refers to travel arrangements or conditions within the context of imprisonment, freedom does not apply. Instead, this combination suggests restricted movement and controlled travel, thus canceling out the property of ""freedom.""']","['{""property"": ""freedom""} \n\nReasoning:\n- The combination is ""the prison fare."" \n- The relevant concept provided is ""transportation,"" which does not directly apply to the property we are looking for.\n- ""Prison"" typically implies a loss of freedom, while ""fare"" usually refers to the cost of transportation or a meal. \n- Individually, ""prison"" is associated with confinement and lack of freedom, whereas ""fare"" can be seen as something one freely chooses to pay for services like food or travel.\n- The property ""freedom"" applies to ""fare"" in the context of making a choice, but it does not apply to ""the prison fare,"" which implies a lack of choice or control.']",{'property': 'mobile'},mobile,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'freedom'},freedom,0.0,0.0,0.0,0.0,0.0,{'property': 'freedom'},freedom,0.0,0.0,0.0,0.0,0.0
Many parts of the plot in those games ARE kind of like side quests but with the plot mixed in.,side quests,quest,side,adjacent,canceled,"(canceled, canceled, component)","(1, 1, 3)","(1, 1, 1)","(5, 3, 3)",0.111111111111111,0.7777777777777778,0.0,0.566666667,False,0.8888888888888888,0.8888888888888888,"{0: ['quest', 'side'], 1: ['side', 'quest'], 2: ['side', 'quest'], 3: ['side', 'quest'], 4: ['side', 'quest'], 5: ['side', 'quest']}","['side', 'quest']","['{""property"": ""main""}']","['{""property"": ""main""} \n\nReasoning: The property ""main"" applies to the concept of a quest individually, as quests are typically central or main tasks in games. However, side quests are by definition not the main objectives but secondary or additional tasks. Therefore, the property ""main"" is canceled when considering the combination ""side quests.""']","['{""property"": ""main""}']",{'property': 'main'},main,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'main'},main,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'main'},main,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
In England it would be as valuable as the philosopher's stone.,the philosopher's stone,stone,philosopher,dead,canceled,"(others, canceled, canceled)","(1, 2, 4)","(2, 5, 2)","(1, 1, 2)",1.0,0.0,1.0,0.355555556,False,0.3333333333333333,1.0,"{0: ['stone', 'philosopher'], 1: ['stone', 'rock', 'statue'], 2: ['stone', 'rock', 'statue'], 3: ['stone', 'rock', 'statue'], 4: ['stone', 'rock', 'statue'], 5: ['stone', 'rock', 'statue']}","['stone', 'rock', 'statue']","['{""property"": ""insentient""}']","['{""property"": ""immobile""}']","['{""property"": ""moveable""}']",{'property': 'insentient'},insentient,1.0,1.0,0.0,1.0,0.0,{'property': 'immobile'},immobile,0.3333333333333333,1.0,0.1111111111111111,1.0,0.6666666666666667,{'property': 'moveable'},moveable,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
That tune is exactly like the stained glass.,the stained glass,glass,stain,clear,canceled,"(canceled, canceled, canceled)","(2, 2, 2)","(5, 4, 5)","(1, 1, 1)",0.8888888888888888,0.0,0.8888888888888888,0.0,False,0.0,0.8888888888888888,"{0: ['glass', 'stain'], 1: ['stain', 'glass'], 2: ['stain', 'glass'], 3: ['stain', 'glass'], 4: ['stain', 'glass'], 5: ['stain', 'glass']}","['stain', 'glass']","['{""property"": ""transparent""} \n\nReasoning: The property ""transparent"" applies to ""glass"" individually, as glass is generally transparent. However, when the glass is ""stained,"" it often means that the transparency of the glass is reduced or altered due to the stain, making ""transparent"" a canceled property for the combination ""the stained glass.""']","['{""property"": ""transparent""} \n\nReasoning:\n- The property ""transparent"" is a characteristic of ""glass,"" which allows light to pass through clearly.\n- When ""glass"" is combined with ""stained,"" the stained glass typically has colored or opaque areas that reduce its transparency.\n- Therefore, while ""glass"" can be transparent, the combination ""the stained glass"" as a whole does not retain this property.']","['{""property"": ""transparent""} \n\nReasoning: The property ""transparent"" applies to ""glass"" individually, as a fundamental characteristic of glass is its ability to transmit light. However, when the glass is stained, it often means that the glass has been colored or marked in such a way that it no longer allows light to pass through clearly, thus losing its transparency. Therefore, ""transparent"" is a property that belongs to ""glass"" but not to ""the stained glass"" as a whole.']",{'property': 'transparent'},transparent,0.3333333333333333,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556,{'property': 'transparent'},transparent,0.3333333333333333,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556,{'property': 'transparent'},transparent,0.3333333333333333,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556
and as trustworthy as a chocolate hammer .,a chocolate hammer,hammer,chocolate,strong,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(4, 4, 5)","(1, 1, 1)",0.7777777777777778,0.0,0.7777777777777778,0.0,False,0.1111111111111111,0.7777777777777778,"{0: ['hammer', 'chocolate'], 1: ['chocolate', 'hammer'], 2: ['chocolate', 'hammer'], 3: ['chocolate', 'hammer'], 4: ['chocolate', 'hammer'], 5: ['chocolate', 'hammer']}","['chocolate', 'hammer']","['{""property"": ""hard""}']","['{""property"": ""hard""}']","['{""property"": ""edible""}']",{'property': 'hard'},hard,0.0,1.0,0.3333333333333333,1.0,1.0,{'property': 'hard'},hard,0.0,1.0,0.2222222222222222,1.0,1.0,{'property': 'edible'},edible,0.7777777777777778,0.0,1.0,1.0,0.2222222222222222
It is as likely as snow in hell.,snow in hell,snow,hell,white,canceled,"(canceled, canceled, canceled)","(2, 2, 2)","(5, 5, 5)","(1, 1, 1)",1.0,0.0,1.0,0.0,False,0.0,1.0,"{0: ['snow', 'hell'], 1: ['snow', 'hell'], 2: ['snow', 'hell'], 3: ['snow', 'hell'], 4: ['snow', 'hell'], 5: ['snow', 'hell']}","['snow', 'hell']","['{""property"": ""cold""}']","['{""property"": ""cold""}']","['{""property"": ""cold""}']",{'property': 'cold'},cold,0.0,1.0,0.0,1.0,1.0,{'property': 'cold'},cold,0.0,1.0,0.0,1.0,1.0,{'property': 'cold'},cold,0.0,1.0,0.0,1.0,1.0
"And if you are a crosscountry skier without a pole, you are just like a canoeist without a paddle.",a canoeist without a paddle,canoeist,paddle,broad,canceled,"(canceled, canceled, component)","(2, 1, 2)","(3, 1, 3)","(1, 4, 1)",0.7777777777777778,0.0,0.0,1.0,False,0.7777777777777778,0.7777777777777778,"{0: ['canoeist', 'paddle'], 1: ['canoeist', 'paddle'], 2: ['canoeist', 'paddle'], 3: ['canoeist', 'paddle'], 4: ['canoeist', 'paddle'], 5: ['canoeist', 'paddle']}","['canoeist', 'paddle']","['{""property"": ""rowing""}']","['{""property"": ""rowing""}']","['{""property"": ""rowing""}']",{'property': 'rowing'},rowing,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'rowing'},rowing,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'rowing'},rowing,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
she was as subtle as a rock through a window .,a rock through a window,rock,window,transparent,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(1, 1, 1)","(4, 5, 5)",0.8888888888888888,0.0,0.0,0.877777778,False,0.8888888888888888,0.8888888888888888,"{0: ['rock', 'window'], 1: ['rock'], 2: ['rock'], 3: ['rock'], 4: ['rock'], 5: ['rock']}",['rock'],"['{""property"": ""movable""} \n\nReasoning:\n- The combination is ""a rock through a window.""\n- Relevant concept provided is ""rock.""\n\n""Rock"" as an individual component can be movable; you can pick up and throw a rock. However, once the rock has gone through a window, it becomes part of a specific event or state where its property of being movable is no longer relevant to the combination as a whole. The focus shifts from the rock\'s ability to move to the damage caused by the rock passing through the window.\n\nThus, ""movable"" is a property that applies to ""rock"" but not to the combination ""a rock through a window.""']","['{""property"": ""movable""} \n\nReasoning process:\n1. The combination is ""a rock through a window.""\n2. Relevant concept provided: [""rock""]\n3. We need to identify a property that belongs to ""rock"" but does not apply to the combination ""a rock through a window.""\n4. A ""rock"" typically has properties like being solid, heavy, and movable.\n5. In the context of ""a rock through a window,"" the rock is no longer freely movable because it is in motion or has been thrown, which changes its state from being simply movable to being in a specific action (i.e., passing through a window).\n6. Therefore, the property ""movable"" applies to ""rock"" but not to ""a rock through a window"" as a whole, since the rock\'s movement is constrained by the action of being thrown through a window.']","['{""property"": ""movable""} \n\nReasoning process:\nThe combination is ""a rock through a window."" The insightful concept provided is ""rock,"" which suggests we focus on properties of rocks. Rocks are generally considered movable objects, as they can be picked up and thrown. However, when a rock passes through a window, it becomes part of an event or action rather than just an object. In the context of ""a rock through a window,"" the rock\'s ability to move is not a relevant property anymore because the focus shifts to the damage caused by the rock passing through the window, which is a static condition after the event has occurred. Therefore, ""movable"" is a property that applies to ""rock"" but does not apply to the combination ""a rock through a window"" as a whole.']",{'property': 'movable'},movable,1.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.0,{'property': 'movable'},movable,1.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.0,{'property': 'movable'},movable,1.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.0
v B26 b6 look exactly like ones parents.,ones parents,parent,one,single,canceled,"(canceled, canceled, canceled)","(1, 2, 1)","(2, 1, 3)","(5, 5, 5)",0.8888888888888888,0.1111111111111111,0.3333333333333333,1.0,False,1.0,1.0,"{0: ['parent', 'one'], 1: ['one', 'parent'], 2: ['one', 'parent'], 3: ['one', 'parent'], 4: ['one', 'parent'], 5: ['one', 'parent']}","['one', 'parent']","['{""property"": ""plural""} \n\nReasoning: The concept of ""plural"" applies to the word ""parents"" individually, as it indicates more than one parent. However, when combined with ""ones,"" forming ""ones parents,"" the combination suggests a possessive or relational form that does not necessarily imply plurality directly. Thus, ""plural"" is a property of ""parents"" but not of ""ones parents"" as a whole.']","['{""property"": ""singular""} \n\nReasoning process:\n- The combination is ""ones parents.""\n- Relevant concepts are ""one"" and ""parent.""\n- ""One"" refers to a single entity, which implies the property of being singular.\n- ""Parent"" can refer to either a mother or a father, but when combined with ""ones,"" it suggests both parents (plural).\n- The combination ""ones parents"" clearly indicates more than one individual, thus losing the singular property that ""one"" has on its own.']","['{""property"": ""singular""}']",{'property': 'plural'},plural,1.0,0.0,0.0,0.0,0.0,{'property': 'singular'},singular,0.0,0.0,1.0,1.0,1.0,{'property': 'singular'},singular,0.0,0.0,1.0,1.0,1.0
"In strict accordance with the traditions of the navy, he wore kid gloves, without which a naval officer, on a ceremonial occasion, would be as incomplete as a ship without a rudder.",a ship without a rudder,ship,rudder,directional,canceled,"(canceled, component, canceled)","(1, 5, 2)","(4, 4, 4)","(5, 5, 5)",1.0,0.0,0.7777777777777778,1.0,False,1.0,1.0,"{0: ['ship', 'rudder'], 1: ['rudder', 'ship'], 2: ['rudder', 'ship'], 3: ['rudder', 'ship'], 4: ['rudder', 'ship'], 5: ['rudder', 'ship']}","['rudder', 'ship']","['{""property"": ""steerable""}']","['{""property"": ""steerable""}']","['{""property"": ""steerable""}']",{'property': 'steerable'},steerable,0.0,0.8888888888888888,1.0,1.0,1.0,{'property': 'steerable'},steerable,0.0,0.8888888888888888,1.0,1.0,1.0,{'property': 'steerable'},steerable,0.0,0.8888888888888888,1.0,1.0,1.0
it would be a death blow to the antidivisional resistancewhich has become as effective as a flyswatter against a dragon .,a flyswatter against a dragon,flyswatter,dragon,fantastical,canceled,"(component, canceled, canceled)","(4, 1, 4)","(1, 1, 2)","(5, 5, 5)",0.1111111111111111,0.8888888888888888,0.0,0.911111111,False,1.0,1.0,"{0: ['flyswatter', 'dragon'], 1: ['flyswatter'], 2: ['flyswatter'], 3: ['flyswatter'], 4: ['flyswatter'], 5: ['flyswatter']}",['flyswatter'],"['{""property"": ""effective""}']","['{""property"": ""effective""}']","['{""property"": ""effective""}']",{'property': 'effective'},effective,0.0,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,{'property': 'effective'},effective,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,{'property': 'effective'},effective,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
,a breaking dam,dam,break,flood prevention,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(4, 5, 5)","(1, 1, 1)",0.8888888888888888,0.0,0.8888888888888888,,False,0.0,0.8888888888888888,"{0: ['dam', 'break'], 1: ['water', 'break', 'dam'], 2: ['water', 'break', 'dam'], 3: ['water', 'break', 'dam'], 4: ['water', 'break', 'dam'], 5: ['water', 'break', 'dam']}","['water', 'break', 'dam']","['{""property"": ""permanent""}']","['{""property"": ""intact""}']","['{""property"": ""permanent""} \n\nReasoning process:\n1. The combination is ""a breaking dam."" We need to find a property that belongs to one of the individual components (either ""breaking"" or ""dam"") but does not apply to the combination as a whole.\n2. ""Water"" is a relevant concept, but it describes an attribute associated with the function of a dam rather than a specific property of either component.\n3. ""Break"" implies that the dam is in the process of failing or collapsing. A property related to this could be something like ""intact,"" which applies to a dam before it breaks but not to a breaking dam.\n4. ""Dam"" generally refers to a structure designed to hold back water, and one of its key properties is its permanence—dams are built to last for long periods.\n5. However, when a dam is breaking, the property of being ""permanent"" no longer applies because the dam is failing and will not continue to serve its function indefinitely.\n6. Therefore, the canceled property is ""permanent,"" as it applies to the concept of a dam but does not apply to a breaking dam.']",{'property': 'permanent'},permanent,0.0,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.7777777777777778,{'property': 'intact'},intact,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'permanent'},permanent,0.0,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.7777777777777778
