sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_emergence,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt-4o_relevance,meta.toxicity,meta.gpt-4o_indiv_max,o1-2024-12-17_naive_0_generated_,o1-2024-12-17_naive_1_generated_,o1-2024-12-17_naive_2_generated_,o1-2024-12-17_naive_0_generated,o1-2024-12-17_naive_0_combination,o1-2024-12-17_naive_0_modifier,o1-2024-12-17_naive_0_combination_relevance,o1-2024-12-17_naive_0_modifier_relevance,o1-2024-12-17_naive_0_indiv_max,o1-2024-12-17_naive_0_emergence,o1-2024-12-17_naive_1_generated,o1-2024-12-17_naive_1_combination,o1-2024-12-17_naive_1_modifier,o1-2024-12-17_naive_1_combination_relevance,o1-2024-12-17_naive_1_modifier_relevance,o1-2024-12-17_naive_1_indiv_max,o1-2024-12-17_naive_1_emergence,o1-2024-12-17_naive_2_generated,o1-2024-12-17_naive_2_combination,o1-2024-12-17_naive_2_modifier,o1-2024-12-17_naive_2_combination_relevance,o1-2024-12-17_naive_2_modifier_relevance,o1-2024-12-17_naive_2_indiv_max,o1-2024-12-17_naive_2_emergence
"at this moment , the thought of resisting this pull toward her enticing lips was as silly as defying gravity . ",defying gravity,gravity,defy,hard,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 4, 4)","(4, 3, 3)",0.2222222222222222,0.7777777777777778,0.0,0.5555555555555556,False,0.5555555555555556,"['{""combination"": ""heavy gravity"", ""modifier"": ""heavy""}']","['{""combination"": ""massive gravity"", ""modifier"": ""massive""}']","['{""combination"": ""high gravity"", ""modifier"": ""high""}']","{'combination': 'heavy gravity', 'modifier': 'heavy'}",heavy gravity,heavy,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222,"{'combination': 'massive gravity', 'modifier': 'massive'}",massive gravity,massive,0.0,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'high gravity', 'modifier': 'high'}",high gravity,high,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445
,a speeding driver,driver,speed,reckless,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 4, 3)","(5, 4, 5)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""impatient driver"", ""modifier"": ""impatient""}']","['{""combination"": ""aggressive driver"", ""modifier"": ""aggressive""}']","['{""combination"": ""impatient driver"", ""modifier"": ""impatient""}']","{'combination': 'impatient driver', 'modifier': 'impatient'}",impatient driver,impatient,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.11111111111111116,"{'combination': 'aggressive driver', 'modifier': 'aggressive'}",aggressive driver,aggressive,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105,"{'combination': 'impatient driver', 'modifier': 'impatient'}",impatient driver,impatient,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222
This is as hot as a cat in a pan.,a cat in a pan,cat,pan,suffering,emergent,"(emergent, emergent, emergent)","(5, 3, 5)","(1, 3, 2)","(1, 2, 2)",0.5555555555555556,0.7777777777777778,0.2222222222222222,0.0,False,0.2222222222222222,"['{""combination"": ""caged cat"", ""modifier"": ""caged""}']","['{""combination"": ""abandoned cat"", ""modifier"": ""abandoned""}']","['{""combination"": ""stray cat"", ""modifier"": ""stray""}']","{'combination': 'caged cat', 'modifier': 'caged'}",caged cat,cage,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'abandoned cat', 'modifier': 'abandoned'}",abandoned cat,abandon,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'stray cat', 'modifier': 'stray'}",stray cat,stray,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.0
And he sat down absentmindedly like a wooden rooster.,a wooden rooster,rooster,wooden,carved,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(2, 2, 2)","(4, 4, 5)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""wooden rooster"", ""modifier"": ""wooden""}']","['{""combination"": ""wooden rooster"", ""modifier"": ""wooden""}']","['{""combination"": ""wooden rooster"", ""modifier"": ""wooden""}']","{'combination': 'wooden rooster', 'modifier': 'wooden'}",wooden rooster,wooden,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,"{'combination': 'wooden rooster', 'modifier': 'wooden'}",wooden rooster,wooden,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,"{'combination': 'wooden rooster', 'modifier': 'wooden'}",wooden rooster,wooden,1.0,0.6666666666666666,0.6666666666666666,0.33333333333333337
"with my brother gone , it would all fall apart like a wet cigar if it were n't for the few remaining responsible adults like my own self . ''",a wet cigar,cigar,wet,useless,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(2, 2, 1)","(3, 4, 1)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.2222222222222222,False,0.3333333333333333,"['{""combination"": ""wet cigar"", ""modifier"": ""wet""}']","['{""combination"": ""wet cigar"", ""modifier"": ""wet""}']","['{""combination"": ""wet cigar"", ""modifier"": ""wet""}']","{'combination': 'wet cigar', 'modifier': 'wet'}",wet cigar,wet,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.5555555555555556,"{'combination': 'wet cigar', 'modifier': 'wet'}",wet cigar,wet,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.5555555555555556,"{'combination': 'wet cigar', 'modifier': 'wet'}",wet cigar,wet,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556
The first revival in Oroomiah seemed to burst forth like a fountain in the desert.,a fountain in the desert,fountain,desert,unexpected,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 2)","(3, 4, 3)",0.5555555555555556,0.8888888888888888,0.2222222222222222,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""flying fountain"", ""modifier"": ""flying""}']","['{""combination"": ""glowing fountain"", ""modifier"": ""glowing""}']","['{""combination"": ""portable fountain"", ""modifier"": ""portable""}']","{'combination': 'flying fountain', 'modifier': 'flying'}",flying fountain,fly,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,"{'combination': 'glowing fountain', 'modifier': 'glowing'}",glowing fountain,glow,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'portable fountain', 'modifier': 'portable'}",portable fountain,portable,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.33333333333333337
"I can literally blow it away, and it's just like champagne powder.",champagne powder,powder,champagne,fluffy,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 4, 4)","(1, 1, 2)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""loose powder"", ""modifier"": ""loose""}']","['{""combination"": ""baking powder"", ""modifier"": ""baking""}']","['{""combination"": ""airy powder"", ""modifier"": ""airy""}']","{'combination': 'loose powder', 'modifier': 'loose'}",loose powder,loose,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'baking powder', 'modifier': 'baking'}",baking powder,bake,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'airy powder', 'modifier': 'airy'}",airy powder,airy,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.33333333333333326
"Without the brain and nerves the body would be just like an army without a commander, or a lot of workmen without an overseer.","an army without a commander, or",army,commander,lack of direction,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 1, 4)","(4, 1, 5)",0.7777777777777777,0.8888888888888888,0.0,0.1111111111111111,False,0.1111111111111111,"['{""combination"": ""divided army"", ""modifier"": ""divided""}']","['{""combination"": ""raw army"", ""modifier"": ""raw""}']","['{""combination"": ""accidental army"", ""modifier"": ""accidental""}']","{'combination': 'divided army', 'modifier': 'divided'}",divided army,divide,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'raw army', 'modifier': 'raw'}",raw army,raw,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'accidental army', 'modifier': 'accidental'}",accidental army,accidental,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0
Also some restaurants put it in pizza crusts which is shitty because I actually like pizza with no cheese.,pizza with no cheese,pizza,cheese,dairy-free,emergent,"(emergent, component, emergent)","(5, 5, 4)","(3, 3, 2)","(5, 5, 1)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""bare pizza"", ""modifier"": ""bare""}']","['{""combination"": ""marinara pizza"", ""modifier"": ""marinara""}']","['{""combination"": ""topless pizza"", ""modifier"": ""topless""}']","{'combination': 'bare pizza', 'modifier': 'bare'}",bare pizza,bare,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'marinara pizza', 'modifier': 'marinara'}",marinara pizza,marinara,0.8888888888888888,1.0,1.0,0.0,"{'combination': 'topless pizza', 'modifier': 'topless'}",topless pizza,topless,0.3333333333333333,0.0,0.3333333333333333,0.0
"his voice was low , but the anguish in it was as plain as nails on a blackboard . ",nails on a blackboard,nail,blackboard,grating,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 2, 3)","(5, 5, 3)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""long nail"", ""modifier"": ""long""}']","['{""combination"": ""long nail"", ""modifier"": ""long""}']","['{""combination"": ""chalkboard nail"", ""modifier"": ""chalkboard""}']","{'combination': 'long nail', 'modifier': 'long'}",long nail,long,0.3333333333333333,0.0,0.0,0.3333333333333333,"{'combination': 'long nail', 'modifier': 'long'}",long nail,long,0.3333333333333333,0.0,0.0,0.3333333333333333,"{'combination': 'chalkboard nail', 'modifier': 'chalkboard'}",chalkboard nail,chalkboard,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556
"As every one gave him a nickel or dime at each ford, and the guidon staff was simply a most convenient alpenstock, he was the envy of all the others as he slowly but surely amassed his gains not so slowly either, for the river made so many windings from one side of its high walled valley to the other, that his receipts rivaled a western railroad in the matter of mileage, but the locomotion was scarcely as comfortable as railroad travel.",railroad travel,travel,railroad,comfortable,emergent,"(component, emergent, emergent)","(4, 4, 4)","(4, 2, 3)","(3, 3, 4)",0.2222222222222222,0.5555555555555556,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""private travel"", ""modifier"": ""private""}']","['{""combination"": ""smooth travel"", ""modifier"": ""smooth""}']","['{""combination"": ""smooth travel"", ""modifier"": ""smooth""}']","{'combination': 'private travel', 'modifier': 'private'}",private travel,private,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.33333333333333326,"{'combination': 'smooth travel', 'modifier': 'smooth'}",smooth travel,smooth,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105,"{'combination': 'smooth travel', 'modifier': 'smooth'}",smooth travel,smooth,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222
"Thus although, most of the science establishments in the major NICs can be said to be doing fairly well, none of them have been as successful as the developed countries.",the developed countries,country,develop,affluent,emergent,"(component, emergent, emergent)","(4, 5, 5)","(2, 2, 3)","(3, 4, 4)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""booming country"", ""modifier"": ""booming""}']","['{""combination"": ""oil-producing country"", ""modifier"": ""oil-producing""}']","['{""combination"": ""industrialized country"", ""modifier"": ""industrialized""}']","{'combination': 'booming country', 'modifier': 'booming'}",booming country,boom,0.7777777777777778,0.1111111111111111,0.3333333333333333,0.4444444444444445,"{'combination': 'oil-producing country', 'modifier': 'oil-producing'}",oil-producing country,oil,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'industrialized country', 'modifier': 'industrialized'}",industrialized country,industrialize,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222
PINEAPPLE AND PIZZA GO TOGETHER LIKE BREAD AND BUTTER,BREAD AND BUTTER,bread,butter,perfect match,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 4, 4)","(3, 4, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""garlic bread"", ""modifier"": ""garlic""}']","['{""combination"": ""garlic bread"", ""modifier"": ""garlic""}']","['{""combination"": ""banana bread"", ""modifier"": ""banana""}']","{'combination': 'garlic bread', 'modifier': 'garlic'}",garlic bread,garlic,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'garlic bread', 'modifier': 'garlic'}",garlic bread,garlic,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'banana bread', 'modifier': 'banana'}",banana bread,banana,0.5555555555555556,0.0,0.3333333333333333,0.22222222222222227
"You sit there, mouth open like a floundering fish. ",a floundering fish,fish,flounder,gasping for breath,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 3, 4)","(4, 4, 4)",0.6666666666666667,1.0,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""land fish"", ""modifier"": ""land""}']","['{""combination"": ""beached fish"", ""modifier"": ""beached""}']","['{""combination"": ""land fish"", ""modifier"": ""land""}']","{'combination': 'land fish', 'modifier': 'land'}",land fish,land,1.0,0.0,0.1111111111111111,0.8888888888888888,"{'combination': 'beached fish', 'modifier': 'beached'}",beached fish,beach,0.8888888888888888,0.0,0.1111111111111111,0.7777777777777777,"{'combination': 'land fish', 'modifier': 'land'}",land fish,land,0.8888888888888888,0.0,0.1111111111111111,0.7777777777777777
"and then he took off out of here like a bat out of a sunrise , '' sidney finished . ",a bat out of a sunrise,bat,sunrise,disappear,emergent,"(emergent, component, emergent)","(3, 5, 4)","(2, 3, 3)","(3, 3, 3)",0.0,0.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""shadow bat"", ""modifier"": ""shadow""}']","['{""combination"": ""night bat"", ""modifier"": ""night""}']","['{""combination"": ""magic bat"", ""modifier"": ""magic""}']","{'combination': 'shadow bat', 'modifier': 'shadow'}",shadow bat,shadow,0.5555555555555556,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'night bat', 'modifier': 'night'}",night bat,night,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.1111111111111111,"{'combination': 'magic bat', 'modifier': 'magic'}",magic bat,magic,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.0
"come along , grasp my hand properly amelia , you are as limp as a gasping fish . ",a gasping fish,fish,gasp,suffocating,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 2)","(4, 4, 4)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""beached fish"", ""modifier"": ""beached""}']","['{""combination"": ""beached fish"", ""modifier"": ""beached""}']","['{""combination"": ""beached fish"", ""modifier"": ""beached""}']","{'combination': 'beached fish', 'modifier': 'beached'}",beached fish,beach,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.7777777777777777,"{'combination': 'beached fish', 'modifier': 'beached'}",beached fish,beach,0.8888888888888888,0.0,0.0,0.8888888888888888,"{'combination': 'beached fish', 'modifier': 'beached'}",beached fish,beach,1.0,0.0,0.0,1.0
,the tallest midget,midget,tall,oxymoronic,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(4, 2, 4)",1.0,1.0,0.0,0.0,False,0.0,"['{""combination"": ""tall midget"", ""modifier"": ""tall""}']","['{""combination"": ""giant midget"", ""modifier"": ""giant""}']","['{""combination"": ""giant midget"", ""modifier"": ""giant""}']","{'combination': 'tall midget', 'modifier': 'tall'}",tall midget,tall,1.0,0.0,0.0,1.0,"{'combination': 'giant midget', 'modifier': 'giant'}",giant midget,giant,1.0,0.0,0.0,1.0,"{'combination': 'giant midget', 'modifier': 'giant'}",giant midget,giant,1.0,0.0,0.0,1.0
goddamn chinese were as doublefaced as a twoheaded dragon .,a twoheaded dragon,dragon,twoheaded,duplicitous,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 2)","(4, 5, 5)",0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""masked dragon"", ""modifier"": ""masked""}']","['{""combination"": ""clever dragon"", ""modifier"": ""clever""}']","['{""combination"": ""two-headed dragon"", ""modifier"": ""two-headed""}']","{'combination': 'masked dragon', 'modifier': 'masked'}",masked dragon,mask,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,"{'combination': 'clever dragon', 'modifier': 'clever'}",clever dragon,clever,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,"{'combination': 'two-headed dragon', 'modifier': 'two-headed'}",two-headed dragon,headed,0.3333333333333333,0.0,0.3333333333333333,0.0
They are sort of like sharks on land.,sharks on land,shark,land,out of place,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 4, 2)","(5, 5, 2)",0.8888888888888888,1.0,0.1111111111111111,0.0,False,0.1111111111111111,"['{""combination"": ""desert shark"", ""modifier"": ""desert""}']","['{""combination"": ""desert shark"", ""modifier"": ""desert""}']","['{""combination"": ""desert shark"", ""modifier"": ""desert""}']","{'combination': 'desert shark', 'modifier': 'desert'}",desert shark,desert,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,"{'combination': 'desert shark', 'modifier': 'desert'}",desert shark,desert,1.0,0.1111111111111111,0.1111111111111111,0.8888888888888888,"{'combination': 'desert shark', 'modifier': 'desert'}",desert shark,desert,1.0,0.0,0.1111111111111111,0.8888888888888888
