sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_emergence,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt-4o_relevance,meta.toxicity,meta.gpt-4o_indiv_max,C,C_T,qwen2.5:72b_sa-conceptnet_0_generated_,qwen2.5:72b_sa-conceptnet_1_generated_,qwen2.5:72b_sa-conceptnet_2_generated_,qwen2.5:72b_sa-conceptnet_0_generated,qwen2.5:72b_sa-conceptnet_0_property,qwen2.5:72b_sa-conceptnet_0_combination_relevance,qwen2.5:72b_sa-conceptnet_0_root_relevance,qwen2.5:72b_sa-conceptnet_0_modifier_relevance,qwen2.5:72b_sa-conceptnet_0_indiv_max,qwen2.5:72b_sa-conceptnet_0_emergence,qwen2.5:72b_sa-conceptnet_1_generated,qwen2.5:72b_sa-conceptnet_1_property,qwen2.5:72b_sa-conceptnet_1_combination_relevance,qwen2.5:72b_sa-conceptnet_1_root_relevance,qwen2.5:72b_sa-conceptnet_1_modifier_relevance,qwen2.5:72b_sa-conceptnet_1_indiv_max,qwen2.5:72b_sa-conceptnet_1_emergence,qwen2.5:72b_sa-conceptnet_2_generated,qwen2.5:72b_sa-conceptnet_2_property,qwen2.5:72b_sa-conceptnet_2_combination_relevance,qwen2.5:72b_sa-conceptnet_2_root_relevance,qwen2.5:72b_sa-conceptnet_2_modifier_relevance,qwen2.5:72b_sa-conceptnet_2_indiv_max,qwen2.5:72b_sa-conceptnet_2_emergence
He stood and looked as puzzled as a bee in a bottle.,a bee in a bottle,bee,bottle,trapped,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 2)","(5, 4, 4)",0.6666666666666666,0.8888888888888888,0.1111111111111111,0.2222222222222222,False,0.2222222222222222,"{0: ['bee', 'bottle'], 1: ['bee'], 2: ['bee'], 3: ['bee'], 4: ['bee'], 5: ['bee']}",['bee'],"['{""property"": ""trapped""}']","['{""property"": ""trapped""}']","['{""property"": ""confined""}']",{'property': 'trapped'},trapped,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'trapped'},trapped,0.8888888888888888,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.6666666666666666,{'property': 'confined'},confined,0.8888888888888888,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.33333333333333326
Almost like shattered glass.,shattered glass,glass,shatter,dangerous,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 3, 2)","(4, 4, 4)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"{0: ['glass', 'shatter'], 1: ['shatter', 'glass'], 2: ['shatter', 'glass'], 3: ['shatter', 'glass'], 4: ['shatter', 'glass'], 5: ['shatter', 'glass']}","['shatter', 'glass']","['{""property"": ""dangerous""} \n\n### Reasoning:\nThe emergent property for ""shattered glass"" is ""dangerous."" Here\'s the reasoning process:\n\n1. **Individual Components**:\n   - ""Shattered"": This describes a state of being broken into many pieces.\n   - ""Glass"": This refers to a transparent, brittle material often used in windows and other objects.\n\n2. **Relevant Concepts**:\n   - ""Shatter"": Describes the action or process of breaking into pieces.\n   - ""Glass"": Refers to the material itself.\n\n3. **Emergent Property**:\n   - When glass is shattered, it becomes sharp and can cause cuts or injuries. This property of being ""dangerous"" does not belong to either ""shattered"" or ""glass"" individually. \n   - ""Shattered"" alone does not imply danger; it just indicates a broken state.\n   - ""Glass"" alone is not inherently dangerous; it is the combination of glass being shattered that creates the hazard.\n\nTherefore, the emergent property of ""shattered glass"" is ""dangerous.""']","['{""property"": ""fragmented""}']","['{""property"": ""fragile""} \n\nReasoning:\n- The property ""fragile"" describes the state of a combination where the glass has been shattered. \n- Individually, ""shattered"" implies the act or result of breaking into pieces, and ""glass"" is a material that can be fragile.\n- However, when combined, ""shattered glass"" specifically suggests a condition where the inherent fragility of the glass has been demonstrated through its broken state, but this specific emergent property does not directly apply to either ""shattered"" or ""glass"" alone in the same context. The combination emphasizes the resulting characteristic that emerges from the interaction between these two concepts.']",{'property': 'dangerous'},dangerous,0.7777777777777778,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.2222222222222222,{'property': 'fragmented'},fragmented,1.0,0.3333333333333333,1.0,1.0,0.0,{'property': 'fragile'},fragile,1.0,0.8888888888888888,1.0,1.0,0.0
so he was trapped as surely as a firefly in a jar .,a firefly in a jar,firefly,jar,trapped,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 1)","(4, 4, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.2222222222222222,False,0.3333333333333333,"{0: ['firefly', 'jar'], 1: ['firefly', 'jar'], 2: ['firefly', 'jar'], 3: ['firefly', 'jar'], 4: ['firefly', 'jar'], 5: ['firefly', 'jar']}","['firefly', 'jar']","['{""property"": ""captured""}']","['{""property"": ""captured""}']","['{""property"": ""captured""} \n\nReasoning process:\n1. **Individual Properties**:\n   - **Firefly**: A small, bioluminescent insect that can emit light.\n   - **Jar**: A container typically made of glass or other material used for storing items.\n\n2. **Combination Analysis**:\n   - When a firefly is placed in a jar, it creates a scenario where the firefly\'s natural environment and movement are restricted.\n   - The property ""captured"" emerges from this combination because it describes the state of the firefly being confined within the jar, which is not a property of either the firefly or the jar alone.\n\n3. **Emergent Property**:\n   - ""Captured"" does not belong to the individual components:\n     - A firefly is not inherently captured; it can fly freely.\n     - A jar is not inherently capturing anything; it is just a container.\n   - However, when combined, the firefly in the jar becomes ""captured,"" which is an emergent property of the combination.']",{'property': 'captured'},captured,0.8888888888888888,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'captured'},captured,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,{'property': 'captured'},captured,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556
"that thing was too goddamn heavy , and about as useful as a trapdoor on a canoe . ",a trapdoor on a canoe,trapdoor,canoe,unnecessary,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 2, 2)","(1, 2, 2)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"{0: ['trapdoor', 'canoe'], 1: ['canoe', 'trapdoor'], 2: ['canoe', 'trapdoor'], 3: ['canoe', 'trapdoor'], 4: ['canoe', 'trapdoor'], 5: ['canoe', 'trapdoor']}","['canoe', 'trapdoor']","['{""property"": ""concealed_storage""}']","['{""property"": ""hidden_compartment""}']","['{""property"": ""concealment""} \n\nReasoning:\n- The combination of ""a trapdoor on a canoe"" involves the integration of two distinct elements: a canoe, which is typically a small, lightweight boat used for water travel, and a trapdoor, which is a hinged or sliding door that is usually set into a floor or ceiling.\n- Individually, a canoe does not inherently have a property related to concealment. It is primarily designed for transportation on water. A trapdoor, by itself, also does not imply concealment; it simply refers to a type of door.\n- When combined, the presence of a trapdoor on a canoe introduces an element of hidden space or access that neither component alone possesses. This combination allows for the concealment of items within the canoe, which is a new property that emerges from their integration.\n- Therefore, ""concealment"" is an emergent property that does not belong to either ""canoe"" or ""trapdoor"" individually but arises when they are combined.']",{'property': 'concealed_storage'},concealed_storage,0.0,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.0,{'property': 'hidden_compartment'},hidden_compartment,0.0,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.0,{'property': 'concealment'},concealment,0.0,0.7777777777777778,0.0,0.7777777777777778,0.0
A Government without people is as useful as a clock without power.,a clock without power,clock,power,useless,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 3, 1)","(1, 4, 1)",0.7777777777777777,0.8888888888888888,0.1111111111111111,0.0,False,0.1111111111111111,"{0: ['clock', 'power'], 1: ['power', 'clock', 'watch'], 2: ['power', 'clock', 'watch'], 3: ['power', 'clock', 'watch'], 4: ['power', 'clock', 'watch'], 5: ['power', 'clock', 'watch']}","['power', 'clock', 'watch']","['{""property"": ""inactive""}']","['{""property"": ""inoperative""}']","['{""property"": ""silent""} \n\nReasoning: A clock typically makes ticking sounds when it is powered. Without power, the clock stops functioning and no longer produces these sounds, resulting in silence. The property ""silent"" does not belong to either ""clock"" or ""without power"" individually but emerges as a characteristic of the combination ""a clock without power.""']",{'property': 'inactive'},inactive,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.8888888888888888,{'property': 'inoperative'},inoperative,1.0,0.1111111111111111,0.0,0.1111111111111111,0.8888888888888888,{'property': 'silent'},silent,1.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.6666666666666667
"These impressive attributes however were not very necessary when talking to the general, his emotional responses were about as subtle as a truck to the face.",a truck to the face,truck,face,painful,emergent,"(component, emergent, emergent)","(5, 5, 5)","(4, 3, 3)","(4, 3, 4)",0.8888888888888888,1.0,0.0,0.1111111111111111,False,0.1111111111111111,"{0: ['truck', 'face'], 1: ['vehicle', 'bigger than car'], 2: [], 3: [], 4: [], 5: []}",[],"['{""property"": ""pain""}']","['{""property"": ""impact""}']","['{""property"": ""impact""}']",{'property': 'pain'},pain,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,{'property': 'impact'},impact,1.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.4444444444444444,{'property': 'impact'},impact,1.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.4444444444444444
"Striking his spurs deeply into his horse, and giving him bridle enough, the major seemed to shoot forward like a shell through the air.",a shell through the air,shell,air,projectile,emergent,"(emergent, component, emergent)","(5, 5, 5)","(4, 4, 4)","(3, 3, 2)",0.4444444444444444,1.0,0.5555555555555556,0.0,False,0.5555555555555556,"{0: ['shell', 'air'], 1: ['egg', 'shell'], 2: ['egg', 'shell'], 3: ['egg', 'shell'], 4: ['egg', 'shell'], 5: ['egg', 'shell']}","['egg', 'shell']","['{""property"": ""projectile""}']","['{""property"": ""fragile flight""} \n\n**Reasoning Process:**  \nThe phrase ""a shell through the air"" involves two main components: ""shell"" and ""through the air."" The relevant concept provided is ""egg,"" which suggests a specific type of shell (an eggshell). However, the emergent property should not be directly derived from either ""shell"" or ""air"" individually.\n\n- **Shell**: On its own, a shell can be hard, protective, or fragile.\n- **Through the air**: This describes movement through the air, which can be fast, graceful, or unstable.\n\nWhen combined, ""a shell through the air"" suggests a delicate object (like an eggshell) moving through the air. The fragility of the shell and its flight together create an emergent property that is not inherent to either component alone. This property is best described as ""fragile flight,"" which captures both the delicacy of the shell and the dynamic nature of its movement through the air.']","['{""property"": ""fragile trajectory""} \n\nReasoning:\n1. **Egg and Shell**: An egg has a shell, which is protective but fragile.\n2. **Shell Through the Air**: When an egg\'s shell moves through the air, it implies motion, which can be described by its trajectory.\n3. **Emergent Property**: The combination of ""shell"" (fragile) and ""through the air"" (trajectory) results in a property that describes the delicate nature of the object as it travels. This emergent property is ""fragile trajectory,"" which does not belong to either ""shell"" or ""air"" individually but emerges when they are combined.']",{'property': 'projectile'},projectile,1.0,0.5555555555555556,0.0,0.5555555555555556,0.4444444444444444,{'property': 'fragile flight'},fragile flight,0.0,0.0,0.0,0.0,0.0,{'property': 'fragile trajectory'},fragile trajectory,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
At SwaffhamonSea eligible bachelors were as rare as snow in summer.,snow in summer,snow,summer,uncommon,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 4, 2)","(2, 3, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"{0: ['snow', 'summer'], 1: [], 2: [], 3: [], 4: [], 5: []}",[],"['{""property"": ""unusual""}']","['{""property"": ""anomaly""}']","['{""property"": ""unusual""}']",{'property': 'unusual'},unusual,0.8888888888888888,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.5555555555555556,{'property': 'anomaly'},anomaly,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'unusual'},unusual,0.8888888888888888,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.5555555555555556
So the verse is saying that your most selfless and morally good act is as righteous as a used tampon.,a used tampon,tampon,use,undesirable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 2)","(4, 4, 1)",0.8888888888888888,1.0,0.1111111111111111,0.1111111111111111,False,0.1111111111111111,"{0: ['tampon', 'use'], 1: ['tampon', 'use'], 2: ['tampon', 'use'], 3: ['tampon', 'use'], 4: ['tampon', 'use'], 5: ['tampon', 'use']}","['tampon', 'use']","['{""property"": ""contaminated""}']","['{""property"": ""contaminated""}']","['{""property"": ""contaminated""}']",{'property': 'contaminated'},contaminated,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.6666666666666667,{'property': 'contaminated'},contaminated,1.0,0.1111111111111111,0.0,0.1111111111111111,0.8888888888888888,{'property': 'contaminated'},contaminated,1.0,0.1111111111111111,0.0,0.1111111111111111,0.8888888888888888
Glad you didnt splat like an insect in a windshield this time.,an insect in a windshield,insect,windshield,squished,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 3, 3)","(1, 4, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"{0: ['insect', 'windshield'], 1: ['insect', 'fly'], 2: ['insect', 'fly'], 3: ['insect', 'fly'], 4: ['insect', 'fly'], 5: ['insect', 'fly']}","['insect', 'fly']","['{""property"": ""obstructed""}']","['{""property"": ""squashed""}']","['{""property"": ""obstructive""}']",{'property': 'obstructed'},obstructed,0.8888888888888888,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777777,{'property': 'squashed'},squashed,0.8888888888888888,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556,{'property': 'obstructive'},obstructive,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
"It may have been a bit before my time, but I still quite like the spaghetti tree",the spaghetti tree,tree,spaghetti,bizarre,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(2, 2, 2)","(4, 4, 4)",0.7777777777777778,1.0,0.1111111111111111,0.2222222222222222,False,0.2222222222222222,"{0: ['tree', 'spaghetti'], 1: ['wood', 'branch', 'tree'], 2: ['wood', 'branch', 'tree'], 3: ['wood', 'branch', 'tree'], 4: ['wood', 'branch', 'tree'], 5: ['wood', 'branch', 'tree']}","['wood', 'branch', 'tree']","['{""property"": ""fictional""}']","['{""property"": ""mythical""} \n\nReasoning process: The combination ""spaghetti tree"" involves a concept that does not exist in reality. Individually, ""spaghetti"" is a food item and ""tree"" refers to a plant. Neither ""wood,"" ""branch,"" nor ""tree"" describe the unique emergent property of this combination. However, when combined, ""spaghetti tree"" suggests something fantastical or mythical, as it does not naturally occur in the real world. The term ""mythical"" captures this emergent quality that is neither a property of spaghetti alone nor a tree alone, but arises from their unusual pairing.']","['{""property"": ""mythical""} \n\nReasoning:\n- The combination ""spaghetti tree"" does not describe a real-world object but rather refers to a concept that is often used in folklore or as a playful joke. \n- Individually, ""spaghetti"" and ""tree"" have distinct properties: spaghetti is a type of pasta, while a tree is a plant with wood and branches.\n- When combined, the phrase ""spaghetti tree"" suggests something that does not exist in reality but could be found in mythology or legend. The emergent property ""mythical"" captures this unique characteristic that arises from combining these two unrelated concepts.']",{'property': 'fictional'},fictional,1.0,0.0,0.0,0.0,1.0,{'property': 'mythical'},mythical,1.0,0.0,0.0,0.0,1.0,{'property': 'mythical'},mythical,1.0,0.0,0.0,0.0,1.0
